product_id,customer_id,product_title,review_body,star_rating,product_category
B00C3ZTK9M,116088,"Sound Appeal Wireless Bluetooth Weatherproof Speakers (Black, 6.50 Inch, Pair)",The blue light in the speakers does not come on and my phone cannot find these. Perhaps a bad power supply?,1,Electronics
B00FX6ST8G,27222057,CABTE High speed HDMI 1.4 HDMI cable 10ft 1080p with mesh&filters supports 3D&blue ray,Work for Hdmi video from dvd player but would not support CES function between TV and soundbar.<br /><br />Review update:<br />Customer service is great! cables are great quality and perform fine for video and audio typical applications (I could not get CES to work on any of the 3).  I use for my DVD player connection. Seller provided full refund for faulty cables received.,4,Electronics
B00J2BR9C0,44595566,J-Tech Digital ® Premium Quality Optical SPDIF/Coaxial Digital to RCA L/R Analog Audio Converter with 3.5mm Jack Support Headphone/Speaker Outputs,Blue Ray digital sound out to my Sound Bar analog (L/R) in. Works perfect. Just what I needed!,5,Electronics
B005HOJ8BG,21033081,HP 570856-001 300W Active PFC ATX Power Supply Unit,This worked great,5,Electronics
B007ZHXFJY,2454665,8 Pack Panasonic NiMH AAA Rechargeable Battery for Cordless Phones,Finally my phone baterry lasts!,5,Electronics
B00U7G31RQ,16197403,Sound Design iHome Rechargeable Flask Shaped Bluetooth Stereo Speaker - American Flag (iBT12AMFLX),Bought at big box. Good sound at this price point!,5,Electronics
B003JOETX8,3273527,%Original Superlux HD668B Semi-open Dynamic Stereo Professional Studio Standard Monitoring Headphones For DJ Music Detachable Audio Cable,Superb sound and build quality. Also really liking having a cable that's replaceable since my dogs love chewing them.,5,Electronics
B00UWX0FF0,52690247,"LeadTry? Wireless Waterproof Bluetooth Shower Speaker:3.0 Speaker, Mini Water Resistant Speaker, Handsfree Portable Speakerphone with Built-in Mic, 6hrs of Playtime, Control Buttons and Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car, Beach, & Outdoor Use","Works well, pairs easily, big sound. Uses a non-standard charging plug with a charging-port-cover that falls right off. Great for the price, though.",4,Electronics
B006HGGP7I,9396115,"LIMTECH D-V11 High Quality iPad To VGA Cable Adapter with certified For Apple iPad, iPad 2, iPhone 4 And iTouch - Connect iPad To HDTV Screen",Does not work with my iPad. It is not recognizable.,1,Electronics
B001EB26MO,41145479,Ckitze USA to Europe Travel Power Plug Adapter,The diamond shape is necessary here in Switzerland,5,Electronics
B009CL8NH0,1646147,"Portta N3C100C Mini HDMI to 3RCA Composite AV Converter for TV/PC/PS3/Blue-ray DVD1080P,White / Black",does the job,4,Electronics
B00966IFQ0,14118534,Belkin 12 Outlet Surge Protector with 8-Foot Power Cord and Telephone and Coax Protection (BV112230-08-BLK),This done a great job with all the cords I have!,5,Electronics
B00O96PDBM,34120828,"ZVOX SoundBase 670 36”Sound Bar with 3 Built-In Subwoofers, Bluetooth, AccuVoice","Overall, I'm happy with the product, but I was expecting better base and and better overall sound. Blu-tooth feature works nice w/ our phones.",4,Electronics
B000F7VKL6,8938952,Case Logic WDEC-10 EVA Molded 7 to 10 - Inch DVD Player Case (Black),meets my needs,5,Electronics
B00291DM9O,530971,Steren 12 feet 2.5mm Male To 2.5mm Female Extension Cable - Stereo,As described. Have not had a chance to us it yet.,4,Electronics
B00OVX7M3U,51644312,Senbowe SBW Bluetooth 4.1 Sweatproof Wireless Headset with Microphone,"If you intend to use this in the gym or run with it, avoid at all costs.  Save up more money and buy a better model.<br /><br />Issues:<br /><br />(1)  Cheap cord transmits bass noise into headphones.  It's not possible to run with these... I've bought cheaper headphones before where when the you run and bounce, and the cord slaps on your back, it transmits some bass into the headphones.  These Senbowe have the worst of this effect I've ever heard.  It's so bad it actually dwarfs the music.<br /><br />(2) Thick cheap cord - the cord is heavy and thick.  It doesn't lay evenly across your neck - half of it hangs in the air awkwardly because it's so thick and stiff.<br /><br />(3)  Very uncomfortable earpieces.  These are the cheapest rubber I've seen in earbuds among the dozen or so I've bought from Amazon.  They will stay in your ears - at the exchange of comfort.<br /><br />I have to return these given how crazy loud the noise they make when you jog.",1,Electronics
B00IMHSFEQ,26684770,VersionTech 1.8M iPad 1080P Dock Connector to AV TV HDMI HDTV Adapter Cable for iPhone 4 4S / iPad 2 3 / iPod Touch (Not Compatible with IOS 8.0 or above),Broke after second use,2,Electronics
B00H08GSFG,129474,niceEshop(TM) 1m Green 3.5mm Male to Male Flat Noodle Audio Extension AUX Cable Adapter for Pc Phone Car IPods,Pretty good so far. It didn't break in a few days so that's a good sign!,5,Electronics
B008658FRG,39073103,RCA RT2911 1000-Watt Home Theater System,Here's the deal. Bought this a year ago and it worked great fro a year almost exactly. Now the display flashes and the speakers don't work. I ignored the other reviews and gave this a try. I was nice for a year. Now a paper weight.,3,Electronics
B0037Z4MCM,11531731,Pyle Marine Sport Waterproof In-Ear Earbud Stereo Headphones for iPod/iPhone/MP3 Player,"I used them probably for a total of 30 swims before one of the earbuds stopped working. They continuously fell out of my ears, but I still used them without too much annoyance. The sound quality for audiobooks was great with my waterproof iPod. The cord is pretty long but was never really an issue when tied up. Now that they stopped working I'm in the market for a new pair, but won't be buying this particular pair again.",4,Electronics
B00HWSXVDG,15647113,Bose SoundLink Bluetooth Speaker III,"Great sound, small portable size, easy to connect by bluetooth.",5,Electronics
B00IO5ZAU8,50126864,"Pwr+ Extra Long 12 Feet Micro-HDMI-Cable for Lenovo Yoga 2 Pro 3 Yoga 700 710, Lenovo N20P Chromebook, Ideatab Miix 300 700, Miix 2 3 11 710S S6000 Lynx K3 K3011 Tablet PC","Works perfectly with Lenovo Yoga 2 pro, fits micro-hdmi port without having to cut away any of the rubber like with some other cables. I would purchase this product again.",5,Electronics
B008UZQWQ8,43717301,"Mount-It! MI-1121M Slim Tilt TV Wall Mount Bracket for LED LCD Plasma Flat Screen Panels for 32” to 65” (Many from 20-75”) up to VESA 600 x 400 and 130 lbs Low Profile. 0-15 Degree Forward Adjustable Tilting Including 6 ft HDMI Cable and Leveling Bubble Fits Samsung, Sony, LG Sharp, Insignia, Vizio, Haier 26, 28, 32, 40, 42, 48, 49, 50, 51, 52, 55, 60, 65 inch TV, Black","the biggest piece of Made in China crap I have bought to date.  The picture shows the top and bottom frames as one solid piece of steel across which is a lie.  It comes in 4 pieces that you have to screw together the frame, but it's an impossible task since the frame does not align straight.  There is no way a tv can hang off of this bracket with this crappy flimsy design.  I am packing it up and returning to sender.  A waste of my time and energy!!",1,Electronics
B003CYMHJS,38383339,GPX CD Player,Didn't work more than a few months...,1,Electronics
B00RBIC1IS,52104414,Omaker M4 Portable Speakers,"Sound is good for such a small speaker. I bought it to have a little music in the shower in the AM. It fits the bill. The battery life is good. The controls are a little hard for me to see (I'm 50+) without my readers. But after I got them memorized, I can increase/decrease volume and skip songs. So far so good.",4,Electronics
B008D5WR1O,29623116,12V 7.5 AH Rechargeable Battery CSB GP 1272,Works as expected.,5,Electronics
B003ZDNZT2,24574026,Verbatim 4.7GB up to 16x Branded Recordable Disc DVD-R 100-Disc Spindle 95102,my husband is working on converting our videos to dvd's and he<br />likes these.,5,Electronics
B005IE7PFQ,34445479,"Brand New Laptop AC Adapter Power Supply Charger+US Power Cord for Toshiba Satellite A100 A105 A110 A130 A135 A135-S4527 A135-S4656 A135-S4666 A135-S7404 A200 A205 A205-S5000 A215 A85 L10 L15 L20 L25 L30 L35 L45 M105 M115 M115-S1061 M30X M35X P205 PA3467U-1ACA PA3467U-1ACA, Gateway Solo450 Solo5300 Solo9300, Gateway MA1 MA2 MA2A MA3 MA7 M325 ML3109 MT6828 MX6214 PA-1700-02 [19V 3.16A 60W]",works fine,4,Electronics
B00HZRM9K0,29064076,Silver Ticket 4K Ultra HD Ready Cinema Format (6 Piece Fixed Frame) Projector Screen,For the price this is one hell of a screen. Packaging was amazing. Setup was stupid simple. took me around 30 minutes working alone. The black felt absorbs even the brightest bleed completely. Very professional looking when installed. If your on the fence.. BUY IT!,4,Electronics
B009RXV5AK,4016679,Skullcandy Ink'd New York Yankees In-Ear Buds with Mic1,"I only wish I didn't hear that weird echo sound in the background, hurt my ear listening to it.",3,Electronics
B0001XGR1C,14101067,Belkin PureAV Subwoofer Audio Cable with Copper Conductors (15 Feet),Just what I needed to complete my surround sound system.,5,Electronics
B00GYIC8AW,7682246,Diver DB-10 4GB Waterproof MP3 Player with Waterproof Earphones (Blue),Great product. World as advertised. I wish the headphones for better. Offering different sized headphones might help.,4,Electronics
B004OVECU0,20726047,"Logitech Harmony 650 Infrared All in One Remote Control, Universal Remote, Programmable Remote (Silver)","Great product, really adds convenience to using multiple components.  It took about an hour for my wife and I to set it up, however.  That is my only complaint.  In order to set it up correctly you need to be very sure of how your equipment is connected.  Probably better to disconnect everything and start fresh.",4,Electronics
B0043SAFK0,15775280,"Thinkmax CR2032 Lithium 3V Batteries, 5 on a card (10 Cards - 50 Batteries)",what a deal!!!!,5,Electronics
B002S1CJ2Q,35879401,Audio-Technica-USB Direct-Drive Professional Turntable in Silver,"We found that the &#34;professional&#34; was exactly that, which means much more than we need. But we were happy to easily assemble and record our old LPs to laptop by usb.",4,Electronics
B00ZVBPDKK,10298553,"Simran SM-2000USB Voltage Converter with 2 USB Ports and 1-AC Outlet for 220V International Travel, 2000 Watt","Used on a recent trip to Germany and it performed excellently.  I had a 1900 watt dual voltage blow dryer and it never cut out on me and this performed great and I have absolutely no complaints.  For older hotels that have recessed outlets, you will need to use the smaller plug and then plug the voltage converter into it so that it will fit.​",5,Electronics
B0009GIKNE,21686931,UPG UB1280I Sealed Lead Acid Batteries,Stores more than enough power for my air pump to pump up my Intex Sehawk 4.,5,Electronics
B00IOC5V7S,19582495,Vamery 5 Pack EU Europe to US USA Travel Power Plug Adapter Converter Black,"Came in quickly, Fits better than the ones I previously bought.",5,Electronics
B00OABN14W,125836,"GGMM Cuckoo Lifetime Hassle Free Warranty Max Performance/Superior Sound In-Ear Noise-Isolating Earbuds Headphone w/Tangle-Free Cable, 3-Button Remote/Volume control/Mic, Compatible w/Apple products",I got GGMM Cuckoo as the gift.  I would say it is an amazing earphone. The value for the design and quality should over $150.  The base is very strong when you listen the Hit Pop music. I use it when I do workout and it stays in my ears well.  I really enjoy it . I recommend it to buy.,5,Electronics
B0018MEK9G,38250816,Cmple - 12 ft Component Video & Audio Stereo Cable 5-RCA (12 ft cable; cable + connections ~12.5 ft),"My component cables arrived on time and it fit in my mailbox so there was no need to go to the mail courier building to retrieve it.  The package was heavy, which is a good thing.  The 3 video cables are extremely thick and well insulated, while the 2 audio cables are insulated on the lighter side but still considered to be well insulated.  I immediately put them to use and am extremely happy with this 12 foot component cable.  I recommend buying this Cmple product from seller Blinq, they provided an invoice, with 10% discount coupon on already low prices, and hassle-free return guarantee.",5,Electronics
B00MY6KITG,38660358,SHARPER IMAGE SHP51BKGR Universal Premium Foldable Headphones with Mic Compatible with All Device,"Feel is great, nice looks, very fast and no lags. I use this when I watch movies and it sounds like as if I am inside a cinema hall! I am super happy to use this! It’s working condition is good as well! I would like to refer the same product to others too.",5,Electronics
B00YW7Y6K2,27368983,"SoundLogic XT BCCS-6/6395 Portable Rechargeable Wireless Bluetooth Rave Dance Party Speaker with LED Light Show and Built in Microphone, for iPhone, iPad, Samsung, Nexus, HTC and More","I am absolutely impressed by the quality sound that radiates from such a compact package. After reading reviews I was expecting good sound but never in my life would I have expected it to be this high in quality.<br />It was very easy to pair with both my phone and my laptop as well as my Ipod and the improvement it makes to my laptop that even has beats audio is astounding . The fact that you can use a sd card as well as the included Aux cord makes using this speaker super simple<br />It is just the right size to make it easily portable in my daily bag I take with to work. I work on a loud bus as a part time monitor for a pre school and this has given to me the ability to play children's music through my Ipod for the children to enjoy during their ride . This being so much safer than running a aux code over a seat. This would make the perfect gift for any music lover out there who enjoys great sound while working out,working on crafts or in the man cave.The added light show during music play is very nice and rather fun to watch in a dim lit room.  I was given the chance to review this item at a discount In exchange for my honest review. Receiving this item at a discount in no way impacts my reviews. They are just my honest thought after using a product in the hopes they might help someone before making a purchase.<br />D.D",5,Electronics
B003ANXHWM,46025942,GE 73344 4-Way Switch for Video Electronic Component,Works just the way described,4,Electronics
B00NIBK1MA,16865813,Sound Intone Ms200 Stereo Headsets Strong Low Bass Headphones Earbuds for Smartphones Mp3/4 Laptop Computers Tablet Macbook Folding Gaming Earphones,"Does the job, just a little big in the around my head... The cable is made out of a bendable material, which is great.",4,Electronics
B00TDNWQN4,14981775,Omaker M4 Portable Speakers,I really really like his speaker.  It is clear and loud. It is easy to connect. It is exactly what I wanted I haven't really tested out the waterproofness of it. It is located in my shower bit doesn't not get very wet in the location  I placed it. A+ product!,5,Electronics
B0071369M2,16086582,Skullcandy Ink'd 2 Earbud (Pink/Black) (Discontinued by Manufacturer),"I have used these headphones for over a year, pretty much every single day. I absolutely love them. The qaulity is wonderful, they are comfortable and do not hurt my ears (which for me is rare because most earbuds do). Plus they are super cute and I love the color combination. I am very happy with these and I would highly recommend them to anyone looking for an addorable pair of earbuds.",5,Electronics
B00S1R7F2U,5546652,Zeskit Braided Nylon Premium Audio Cable - 3.5mm,Awesone product. Works perfectly for what I needed.,5,Electronics
B004XJ6R0Q,2155002,Generic Foam Earbud Earpad Replacement 10 Pack Sponge Covers for iPod and Stereo Headsets - Black,"Needed some spares after having the foam fall of my earphones and me not being able to find them. Best part is they are washable, just run them through some water and dry them up. Then they're good to go again.",5,Electronics
B00IWMT734,51043419,epharos ELPLP67 / V13H010L67 Premium Projector Lamp Replacement with Housing for EPSON EX3210 / EX3212 and more in the description,Much weaker than the original. Unexpectedly dim and insufficient to watch movies or sports.,2,Electronics
B008DLZ0P8,13416147,"GLS Audio 10"" Hook and Loop Re-Usable Cable Tie Wraps with Plastic Buckle Tie End for Extra Durability - 10-Inch Reusable fastening wrap strap for cables & cords - 6 PACK",I purchased these to help secure the excess tie down strap material while I have stuff on my trailer.  They handle the high speed roads in Texas without any issues at all.  They open wide enough to go around 15 foot of 1.5&#34; tie down webbing and held securely for the entire trip.,5,Electronics
B007K6OCUQ,32286410,Skullcandy Fix Buds Headphones w/Mic3,"I have about 8 pairs, these are inespensive, work well, and are predictable! They fit my ears better than the mini-buds that most people like. Sound and reception seems good on both ends!",5,Electronics
B00OD5BMM8,106933,Bose SoundLink III Portable Bluetooth Speaker and Charging Cradle – Bundle,This is excellent! It's worth every penny. It makes me feel like I'm in a movie theater when watching a movie online.,5,Electronics
B00WK47VEW,52816247,Bose SoundLink Mini Bluetooth Speaker II (Pearl),Wonderful!,5,Electronics
B00BIJTN5K,52621087,"3 Pairs, Black - fits medium to large ears - ""Squish Fit"" memory foam earphone cushions by Earphones Plus - see earphone, earbud compatibility details below",The only tips I use anymore.,5,Electronics
B00KYKYLZQ,41793953,Miles Range Digital Attic,"It did exactly what I expected. When I hooked this up, I got all local channels in my area. I'm only 10 minutes from downtown so that helps with picking up broadcasts. The antenna was very light and easy to set up. I didn't mount mine to our roof but had it just outside our window and reception seemed to work well. I bet having it on top of the house would increase distance to pick up more channels.<br /><br />I was provided a test unit in return for my honest and unbiased review",5,Electronics
B00F69P58M,17613616,Belkin Rockstar Multi Headphone Splitter (Black and White),"This was on my grandsons's birthday wish list.  I had to ask him what it is for when he opened it.  He was excited.  It was exactly what he wanted, but it should have been since he gave  me specific instructions for finding it on Amazon.",5,Electronics
B00BN0N08K,28248265,Sony MDRAS200 Active Sports Headphones,Good,3,Electronics
B00K09W2N4,50481158,Kirin(TM) USB 3.0 Charging Cable (Extra Long 6.5 ft) for ASUS Vivo Tab RT TF600 TF600T TF701T TF810,"Thank you Kirin!!! FINALLY a 6ft. cable that ACTUALLY WORKS! Its been hit and miss with other sellers in terms of it actually charging my tablet, but that lovely lightening bold appeared on my battery icon the second I plugged it in! The rubberized feeling to the cord makes it feel heavy duty, and with the longer length, I can slip my extension cord under the couch and sit in any position and not feel that &#34;end of the rope&#34; tug!",5,Electronics
B00S6HJUC8,45409247,CY USA 2pin Male to 90 Degree Right Angled IEC 320 C7 Power Supply Cord cable 1M,Got my PS3 closer to the back of shelf worked out well for me.,5,Electronics
B004G7JSTW,27342562,Sewell Direct_1,"Very fast shipping. The product was an easy install (if you've ever installed into a low-voltage opening before) and it works like a charm. My ONLY grievance is that is didn't come in an ivory or almond color option. Still, it looks great—nice and clean—and works great.",5,Electronics
B00N3RFYXU,19164926,FI Lamps Compatible with Mitsubishi 915B403001 TV Replacement Lamp with Housing,works great,5,Electronics
B007Y4TUZQ,41158397,Swift Mount SWIFT240-AP Full Motion TV Wall Mount/0-32 - Black,Very sturdy and sold! Unfortunately it didn't fit my tv so I'm going to have to send it back :(,5,Electronics
B003EM6AQE,22172716,Panasonic ErgoFit In-Ear Earbud Headphone,great,5,Electronics
B00YMLLXHM,10050143,Avantree Micro USB 2.0 Cable,"My order arrived quickly, as it almost always does when using Amazon. I liked the variety of the cords, and immediately put a few to work. It's only been a few days, but they are working as advertised. No problems at all, and I have flexibility with the different lengths. I am very satisfied. Very good value as well.",5,Electronics
B004UWXW0Y,46498832,"Mount-It! Tilting TV Mount for 40"" to 70"" Flat Panel TVs - FREE 6 ft HDMI CABLE",Pretty easy to mount- has  built in level- which is great!,5,Electronics
B000G67Q00,38698445,"JBL L890 4-Way, High Performance 8-inch Dual Floorstanding Loudspeaker","I got these to replace my 23 year old L100T3 speakers. Though the L100s still sounded great, I figured it was just a matter of time until the sound deteriorated. The L890s have that classic JBL sound that I love. These go well with the S-Center and S36's in my home theater system (the drivers appear identical). They sound great listening to rock, jazz, and folk music. When watching movies, they deliver the goods - with good deep bass when the movie has it (like chapter 23 in Independence Day when the aliens begin the attack on earth).<br /><br />JBL delivers once again. If you like the JBL sound, as I do (I also have S38's and S26's), you will love the L890's.",5,Electronics
B00HWG6N4C,9232488,BoostWaves 12ft Rg6 High Definition HDTV Satellite Black Coaxial Cable - Low Loss,Now that I have an extended amount of cable I can place my wall mounted TV in a better place for my viewing pleasure.,5,Electronics
B00Q1FITMO,38566909,D-scope Pro Google Cardboard Kit with Straps 3D Virtual Reality Compatible with Android &amp; Apple Easy Setup Instructions Machine Cut Quality Construction 45mm Lenses HD Visual Experience,"Came quickly and is a lot of fun for not a lot of money. The apps are free, too!",5,Electronics
B009931NUK,447406,Sony SRSBTV5 Portable NFC Bluetooth Wireless Speaker System (Blue),best small speaker I have purchased cant beat sony for qualty,5,Electronics
B00007056H,40003276,Koss KTXPRO1 Titanium Portable Headphones with Volume Control,I was looking for headphones that would allow me to adjust the volume according to the needs of my setting.  Did not particularly care about the quality of the sound because I am not really able to tell excellent from just ok.  Often listen to books rather than music.  Seem to me to be a quite acceptable for the price.,4,Electronics
B00PUGHHWI,19021627,10 Pack Clear Heavy Duty Samsung compatible Replacement Ear Hooks HM1900 HM 1900 Clear & 1 Free White NoBreak,As advertised. No problems.,5,Electronics
B00D5Q75RC,45085302,Bose SoundLink Mini Bluetooth Speaker,"Outstanding tone, bluetooth  accessibility good,  very portable",5,Electronics
B0046LALEO,23643304,Klipsch SW-110 Black 10-inch 200 Watt Reference II Powered Subwoofer,Wrong item arrived had to return,3,Electronics
B00VJTOOYY,177382,"VicTsing® Black 3.5mm LED Car FM Radio Transmitter with USB/SD/MMC USB SD Card Slot For MP3 Player, SmartPhone, iPhone, Tablets and more","It arrived like a used one, but it works just fine.",3,Electronics
B00W9MHV86,1283904,Jeecoo ED9 HIFI Metal Deep Bass In-ear Headphones Noise-isolating Earbuds with Top-grade PU Leather Storage Case,Don't buy them. They worked nice for about a month and one earbud stopped working completely. I cannot return it now.,1,Electronics
B012VIWG28,16267511,Brainwavz Hengja - The Headphone Desk Hanger,I love that this is all made of metal and was so simple to install. Now my desk looks cleaner! I totally would recommend this product.,5,Electronics
B00PB6G1KQ,30354922,"Urge Basics Cuatro Powerful 4.0 Bluetooth Portable Wireless Speaker with Bass+ Technology - Includes Carrying Case and Charging Cable; Compatible with Smartphones, Tablets and Mp3 Players with Bluetooth Capability",Not a good speaker. Not much bass. Not much volume.,1,Electronics
B00GZQWHM2,20761937,KabelDirekt DUAL LINK DVI Cable - DVI-D 24+1 (4K Ultra HD Full HD 3D 1080p) - TOP Series,good product arrived on time thank you,5,Electronics
B00NUI45AU,38482071,2 Samsung INR18650-25R 18650 2500mAh 3.6v Rechargeable Flat Top Batteries (Blue/Green assorted),Decent batteries. I use them for my vaping device and they have lasted about 6 months. They still hold a charge but I have to replace them two times a day. You could probably find a better battery out there but for the price these do get the job done.,4,Electronics
B00HS5PXSO,35892043,"Yens 50Cshell 50 Round Clamshell CD DVD Case, Clam Shells with Lock, Clear",I am pleased with this product because of the lock.,5,Electronics
B000JE9LD4,26079415,Belkin Pivot Surge Protector with 6ft Cord and Telephone Protection,Using as central point for charging all electronic devices.  Outstanding ease of use.,5,Electronics
B00DIGD604,26499291,Monoprice 109995 4-Channel Speaker Selector,"Works great.  Nicely made, finished well.",5,Electronics
B004T8KZCM,22376729,"niceeshop 3 in 1 Composite RCA AV Audio Video Selector Switch Box Splitter,Black",The unit provided video but no audio. I took the clamshell apart and found the circuit board covered in corrosion and smelled of acid. Very poor quality.,1,Electronics
B00L3KNY22,53012004,AmazonBasics High Speed HDMI Cable,These worked great on my new 2015 smart TV and I had no problem at all with them. Best price I've seen anywhere. I am recommending them to friends of mine.,5,Electronics
B00004Z5CP,2525153,"C&E CNE455759 3.5mm Stereo Male to Dual RCA Male (Right and Left) Audio Cable, 1 Foot",This cable did not worked for me.,1,Electronics
B00VHGERR8,42549355,"TV Antenna-360 Degrees Motorized Rotating Antenna, Amplified Antenna for 1080 HDTV Broadcast,Infrared Remote Control,HDTV Converter Compatible","OK for the price. It is the flimsiest device I ever saw. It was damaged during transport, two strips of aluminum that connect to the cable, were carelessly bent right where there was a hole for a screw attachment, to fit in the package. They broke as I tried to straighten them. I am handy, I was able to fix them. Whoever packaged it, could have bent it elsewhere, not at its weakest spot, and make the bend rounded, not sharp. Poorly trained and supervised, irresponsible. The product was damaged by the seller at shipment time.<br />You really have to handle it extremely carefully, this thing bends if you stare at it. Just a notch above aluminum foil.<br />The motorized function is useless, and annoying at best. You can never guess in which direction the antenna will turn when you push the button. It also moves too fast for basic accuracy.<br />The price is cheap however, and it gets a reasonably good reception.<br />I'm bracing for the coming windy season.",2,Electronics
B00INF5NKQ,4042381,"Earbuds, Alpatronix EX100 Universal 1-Button High Performance Stereo In-Ear Headset with Built-in Mic, Tangle-Free Noise Isolating Earphones for Smartphones, Computers, Tablets & Laptops","Great sound, poor build quality. Ear piece came apart after 3 months of regular use, and then the cables inside that earpiece broke.",1,Electronics
B00WM1V82E,21607763,Onkyo TX-NR747 175-Watt 7.2-Channel Network A/V Receiver with Wi-Fi & Bluetooth (Black),Great upgrade. Glad I took the time to read the reviews on all the different ones I was looking at. This one has everything I was looking for.,5,Electronics
B00DTRHB2G,31693763,"OREI Universal 2 in 1 Plug Adapter Type C for Europe, Turkey and More,, CE Certified - RoHS Compliant (WP-C-GN)",Excellent product and good price. Worked perfectly on our trip to Greece. Stacking feature was particularly useful when there were not enough outlets available - a common problem. No trouble using even recessed outlets.,5,Electronics
B00MDNJXHS,5809562,LG AKB73756567 LED HDTV REMOTE CONTROL,Item<br /> worked  fine. Mailing of  item was O K.,5,Electronics
B00H4T7670,36007504,"HDMI Cable 6 FT - HDMI 2.0 (4K) Ready - 28AWG Braided Cord - High Speed 18Gbps - Gold Plated Connectors - Ethernet, Audio Return - Video 4K 2160p - HD 1080p - 3D - Xbox PlayStation PS3 PS4 PC Apple TV",I'm sorry but this product didn't work as expected. There was no audio coming out from this cable. Frustrated.,1,Electronics
B00BN0N0LW,25353047,Sony MDRZX100 Headphones,Nice as expected,5,Electronics
B0038W0K2U,987247,MEElectronics Sport-Fi M6 Noise Isolating In-Ear Headphones with Memory Wire,nope..,1,Electronics
B00SYZ5NWS,29074561,Decimator MD-CROSS Miniature SDI/HDMI Cross Converter with Scaling and Frame Rate Conversion,"Only supports digital inputs, but works great.  Not sure the Test Pattern Generator is worth the additional $100, but need to have at least one in the bunch.",5,Electronics
B009H5RRNM,20936189,UPC RBC32 Replacement Battery Cartridge,Exactly what it says it was and worked as well as it needed to.,5,Electronics
B00M1B96YM,50908767,Bluedio HTCAW001 H-Turbine Shooting Brake Wireless Bluetooth 4.1 Stereo Over-Ear Headphones,Great for listening to music on Fire TV or other devices but the sound is not in sync with the video on movies or tv programs on Fire TV.,3,Electronics
B00IEYHMIM,19345982,Sony ICFC1 Alarm Clock Radio,"Looks great and sound quality is great too. The only complain is the tiny print on the tuning wheel. I know I can't expect a digital tuner for this price, but still...",4,Electronics
B003OE6B48,15822780,"TIPENK 5 FT SVGA VGA Monitor Male to Male Extension Cable ,Blue",Good quality. Happy with this so far.,5,Electronics
B00MNYSEJ0,128071,Audio Source SoundpOp 2,It rocks! . Holds a long charge.,5,Electronics
B00K589F8A,5650009,Photive Hydra Wireless Bluetooth Speaker. Waterproof Rugged Portable with built in Subwoofer and Long Battery,Nice unit. Not as clear sound at higher levels.Access lid to charge and turn on/off has a rubber cover on that is too short and not very secure. I can see losing it soon.,4,Electronics
B0049S6ZUS,20173492,Kinivo HDMI Switch 301BN Premium 3 Port Wireless Remote & AC Power Adapter,Does exactly what it says it will do. Easy installation and operation.,5,Electronics
B005LJQMZC,42209713,TETC Cable (3 Feet) - Optical Digital Audio Cable,Installed easily. Works Great. Sound quality is excellent.,5,Electronics
B0080SE6H2,1638116,Ceptics Grounded Universal Plug Adapter,Enough said...product description says it all. just make sure to pick the right one for you,5,Electronics
B00LBZODC4,2951412,amtonseeshop Waterproof Mini Mushroom Wireless Bluetooth Speaker (Blue),"First of all it is not waterproof, I got a little bit of water on it while showering, and now it has a cracking sound. One day I used it to the last drop, now it won't work unless its connected to the charger. It was good for about a week, a phone is a lot louder than this. Its cute that's about it.",1,Electronics
B00IYA2RAY,49776303,Beats Solo 2.0 On-Ear Headphones,Love them!,5,Electronics
B00P76Q6QE,18141055,Sony VGP-AC19V67 power supply 45W,Perfect replacement for my original power supply and much cheaper than a brand new sony power supply.,5,Electronics
B00WFZUTKY,1525452,Audio Cable For Beats with Inline Remote / Microphone for Beats by Dr. Dre Headphone SoloHD / Studio / Pro / Detox / Wireless / Special for Studio 2.0 Solo Mixr - Compatible to Apple iPhone 3GS / 4 / 4S / 5 / 5S / 6 / 6 plus (Pink),"It's the exact same as the cords that come with Beats the first time you buy them, same length and everything. It's made out of a slightly different material, but looks just like how it's pictured, the color is the same and it even has the little Beats logo on the part that goes into your devices. It doesn't change the audio quality of your Beats. Buying this is a better idea than buying a ~$30 cord from the Apple Store.",5,Electronics
B004HJ6V1W,9169785,"2 Prong Printer Power Cord/Printer Power Cable for Canon PIXMA MP160 And Many Different Other Model Canon HP,Lexmark,Dell,Brother,Epson.",Very happy with it ...doing its job!!!,5,Electronics
B005BJFDDY,52652388,Calrad 92-152 Single IR Flashing Emitter,Works great!  Good for troubleshooting remote setups!,5,Electronics
B00Q3OHC94,43742349,AmazonBasics Bluetooth Stereo Headphones with Microphone,"When they work, they work well; comfy, good quality, and great microphone connectivity.<br />Try as I might, though, I just can't get them to work consistently. These go through long periods of time where the sound just breaks up, like a cell phone call going through a tunnel. It will be crystal clear for a few seconds, then become completely garbled, even if I haven't moved at all in relation to the receiver. I will be returning these and trying another brand, because they have become completely useless.",2,Electronics
B005M7AVKU,41222285,"Sony DREX14VP Earbud Headset for iPod, iPhone and Smartphones","I had a pair of these for almost 8 years before one side went bad. I was told they stopped selling them in stores, so I went online and found this pair. Exactly the same as my previous pair. Has a button to boost volume up higher once the device you are using is up to its max. LOVE these buds. The buds are soft silicone so they won't hurt your ears and fit snug so they help reduce noise like earplugs.",5,Electronics
B00PHUF3IW,44150443,J-tech Digital 4k Switch,"Good, solid HDMI switch. it has its hiccups but it is dependable. Most problems I have had were narrowed down to worn out HDMI cables. Thanks J-Tech!",4,Electronics
